,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
13973,Honda City,2008,Petrol,100000,1497,1,Manual,17.7,5,200000,Honda
13974,Honda Amaze,2014,Petrol,49000,1198,1,Manual,18.0,5,395000,Honda
13975,Honda Jazz,2017,Petrol,42000,1199,1,Manual,18.7,5,590000,Honda
13976,Maruti Baleno,2018,Petrol,4000,1197,1,Manual,21.4,5,680000,Maruti
13977,Toyota Etios,2016,Petrol,45000,1496,1,Manual,16.78,5,375000,Toyota
13978,Toyota Etios,2016,Petrol,21468,1197,1,Manual,17.71,5,435000,Toyota
13979,Tata Tigor,2018,Diesel,40000,1047,1,Manual,24.7,5,650000,Tata
13980,Maruti Ritz,2013,Petrol,85000,1197,1,Manual,21.1,5,295000,Maruti
13981,Hyundai Grand,2014,Petrol,29000,1197,1,Manual,18.9,5,375000,Hyundai
13982,Maruti Eeco,2019,CNG,28500,1196,1,Manual,21.94,5,410000,Maruti
13983,Mercedes-Benz C-Class,2014,Diesel,82000,2143,1,Automatic,11.78,5,1425000,Mercedes-Benz
13984,Jeep Compass,2018,Petrol,34000,1368,1,Automatic,16.0,5,1450000,Jeep
13985,Hyundai Creta,2016,Petrol,30000,1591,1,Manual,13.0,5,890000,Hyundai
13986,Honda Jazz,2017,Petrol,34633,1199,1,Automatic,18.2,5,625000,Honda
13987,Maruti Swift,2017,Diesel,63452,1248,1,Automatic,28.4,5,695000,Maruti
13989,Maruti Wagon,2016,CNG,37208,998,1,Manual,33.54,5,365000,Maruti
13990,Tata Safari,2015,Diesel,80000,2179,1,Manual,14.1,5,675000,Tata
13991,Hyundai i20,2018,Petrol,43000,1197,1,Manual,18.6,5,595000,Hyundai
13992,Maruti Zen,2009,Petrol,70000,1061,1,Manual,18.2,5,120000,Maruti
13993,Honda City,2012,Petrol,78000,1497,1,Automatic,15.6,5,475000,Honda
13994,Toyota Camry,2015,Petrol,65000,2494,1,Automatic,19.16,5,1699000,Toyota
13995,Mercedes-Benz E-Class,2010,Petrol,48000,2497,1,Manual,11.2,5,1050000,Mercedes-Benz
13996,Maruti Swift,2018,Petrol,30000,1197,1,Automatic,22.0,5,650000,Maruti
13997,Maruti Alto,2012,Petrol,42489,998,1,Manual,20.92,5,235000,Maruti
13998,Mercedes-Benz CLA,2018,Diesel,26000,2143,1,Automatic,17.9,5,2790000,Mercedes-Benz
13999,Hyundai Verna,2014,Diesel,47000,1582,1,Automatic,22.32,5,545000,Hyundai
14000,Hyundai Santro,2009,Petrol,20000,1086,1,Manual,17.92,5,165000,Hyundai
14001,Maruti Wagon,2015,Petrol,56931,998,1,Manual,20.51,5,320000,Maruti
14002,Skoda Rapid,2016,Diesel,49000,1498,1,Automatic,21.66,5,595000,Skoda
14003,Hyundai Santro,2009,Petrol,36000,1086,1,Manual,17.92,5,127000,Hyundai
14004,Nissan Sunny,2014,Diesel,60000,1461,1,Manual,22.71,5,380000,Nissan
14005,Mahindra Scorpio,2016,Diesel,64312,2179,1,Manual,15.4,7,825000,Mahindra
14006,Hyundai Creta,2018,Diesel,73249,1396,1,Manual,21.38,5,865000,Hyundai
14007,Hyundai i10,2011,Petrol,190000,1086,1,Manual,19.81,5,150000,Hyundai
14008,Maruti Celerio,2015,Petrol,34000,998,1,Manual,23.1,5,365000,Maruti
14009,Toyota Camry,2014,Petrol,56000,2362,1,Automatic,12.1,5,1099000,Toyota
14010,Maruti Wagon,2014,Petrol,50000,998,1,Manual,20.51,5,300000,Maruti
14011,Maruti Eeco,2019,Petrol,10000,1196,1,Manual,15.37,5,415000,Maruti
14012,Volkswagen Ameo,2018,Petrol,25000,999,1,Manual,19.44,5,525000,Volkswagen
14013,Maruti Vitara,2017,Diesel,60000,1248,1,Manual,24.3,5,780000,Maruti
14014,Maruti Swift,2015,Petrol,52000,1197,1,Manual,17.5,5,425000,Maruti
14015,Toyota Camry,2016,Petrol,87000,2494,1,Automatic,19.16,5,1995000,Toyota
14016,Maruti Wagon,2015,Petrol,33000,998,1,Automatic,20.51,5,425000,Maruti
14017,Hyundai Grand,2018,Petrol,22000,1197,1,Manual,18.9,5,475000,Hyundai
14018,Mercedes-Benz CLA,2016,Petrol,32000,1991,1,Automatic,15.04,5,1950000,Mercedes-Benz
14019,Maruti Vitara,2018,Diesel,29000,1248,1,Automatic,24.3,5,895000,Maruti
14020,MG Hector,2019,Petrol,4100,1451,1,Automatic,13.96,5,1865000,MG
14021,Hyundai i20,2017,Petrol,39000,1197,1,Manual,18.6,5,590000,Hyundai
14022,Toyota Innova,2016,Petrol,18000,2694,1,Manual,11.25,7,1475000,Toyota
14024,Maruti Ertiga,2012,Diesel,58000,1248,1,Manual,20.77,7,395000,Maruti
14026,Ford Figo,2014,Petrol,60000,1196,1,Manual,15.6,5,175000,Ford
14027,Honda Amaze,2015,Petrol,60500,1198,1,Manual,18.0,5,444000,Honda
14028,Audi A4,2013,Diesel,79000,1968,1,Automatic,17.11,5,1210000,Audi
14029,Honda City,2011,Petrol,60000,1497,1,Manual,17.0,5,352000,Honda
14030,Hyundai i10,2009,Petrol,49100,1197,1,Manual,20.36,5,180000,Hyundai
14032,Toyota Innova,2017,Diesel,67000,2755,1,Automatic,11.36,8,1480000,Toyota
14033,Honda Civic,2010,Petrol,80000,1799,1,Manual,14.8,5,285000,Honda
14034,Honda Civic,2010,Petrol,56000,1799,1,Manual,14.8,5,360000,Honda
14035,Volvo XC,2014,Diesel,24000,2400,1,Automatic,11.1,7,2400000,Volvo
14036,Ford Figo,2011,Diesel,57349,1399,1,Manual,20.0,5,185000,Ford
14037,Honda Brio,2012,Petrol,68000,1198,1,Manual,19.4,5,265000,Honda
14038,Maruti Baleno,2017,Petrol,14000,1197,1,Manual,21.4,5,637000,Maruti
14039,Audi A6,2012,Diesel,43000,1968,1,Automatic,17.68,5,1325000,Audi
14040,Maruti Ciaz,2017,Petrol,58000,1373,1,Manual,20.73,5,750000,Maruti
14041,Honda City,2015,Diesel,63000,1498,1,Manual,26.0,5,525000,Honda
14042,Chevrolet Cruze,2013,Diesel,68000,1998,1,Automatic,14.39,5,550000,Chevrolet
14043,Maruti Swift,2016,Petrol,35000,1197,1,Manual,19.1,5,475000,Maruti
14044,Honda CR-V,2016,Petrol,55000,2354,1,Automatic,12.0,5,1575000,Honda
14045,Hyundai i20,2012,Petrol,53000,1197,1,Manual,17.0,5,345000,Hyundai
14046,Ford Endeavour,2018,Diesel,17000,2198,1,Automatic,12.62,7,2675000,Ford
14047,Renault Captur,2018,Petrol,32224,1498,1,Manual,13.87,5,785000,Renault
14048,Hyundai Accent,2013,CNG,120000,1495,1,Manual,13.2,5,200000,Hyundai
14049,Maruti Wagon,2014,Petrol,47000,998,1,Manual,18.9,5,260000,Maruti
14050,Mercedes-Benz GLC,2017,Diesel,33000,1950,1,Automatic,0.0,5,3650000,Mercedes-Benz
14051,Toyota Corolla,2017,Diesel,33000,1364,1,Manual,21.43,5,1193000,Toyota
14052,Audi Q3,2018,Diesel,46500,1968,1,Automatic,15.17,5,2499000,Audi
14053,Maruti Wagon,2018,CNG,55000,998,1,Manual,33.54,5,380000,Maruti
14054,Maruti Wagon,2016,Petrol,61193,998,1,Manual,18.9,5,365000,Maruti
14055,Maruti Wagon,2017,Petrol,15000,1061,1,Manual,17.3,5,385000,Maruti
14056,Maruti Celerio,2019,Petrol,30000,998,1,Manual,21.63,5,420000,Maruti
14057,Honda City,2008,Petrol,50000,1497,1,Manual,17.0,5,275000,Honda
14058,Mahindra Scorpio,2015,Diesel,90000,2179,1,Manual,15.4,7,650000,Mahindra
14059,Maruti Swift,2012,Diesel,64000,1248,1,Manual,22.9,5,275000,Maruti
14060,Honda City,2017,Diesel,55598,1498,1,Manual,25.6,5,1051000,Honda
14061,Maruti Vitara,2018,Diesel,20000,1248,1,Manual,24.3,5,780000,Maruti
14062,Honda City,2015,Diesel,75000,1498,1,Manual,26.0,5,550000,Honda
14063,Ford Ecosport,2015,Diesel,73521,1498,1,Manual,21.7,5,532000,Ford
14064,Maruti Swift,2012,Diesel,78000,1248,1,Manual,19.3,5,325000,Maruti
14065,Hyundai Xcent,2014,Diesel,60000,1186,1,Manual,25.4,5,365000,Hyundai
14066,Hyundai i10,2010,Petrol,80000,1086,1,Manual,19.81,5,240000,Hyundai
14067,Honda City,2014,Diesel,88000,1498,1,Manual,26.0,5,556000,Honda
14068,Toyota Corolla,2015,Petrol,53000,1798,1,Automatic,14.28,5,890000,Toyota
14069,Honda City,2017,Diesel,70000,1498,1,Manual,26.0,5,825000,Honda
14071,Mercedes-Benz S-Class,2010,Petrol,52000,3498,1,Automatic,10.13,5,1750000,Mercedes-Benz
14072,Mahindra XUV500,2016,Diesel,57000,1997,1,Manual,16.0,7,993000,Mahindra
14073,Tata Harrier,2019,Diesel,12000,1956,1,Manual,17.0,5,1475000,Tata
14074,Mini Cooper,2012,Petrol,38000,1598,1,Automatic,13.6,4,1290000,Mini
14075,BMW X5,2015,Diesel,47500,2993,1,Automatic,15.97,5,3700000,BMW
14076,Maruti Celerio,2016,Petrol,2200,998,1,Automatic,23.1,5,465000,Maruti
14077,Volkswagen Vento,2013,Diesel,55000,1498,1,Manual,20.34,5,350000,Volkswagen
14078,Tata Zest,2014,Petrol,29000,1193,1,Manual,17.57,5,325000,Tata
14079,Honda Amaze,2014,Petrol,52000,1198,1,Manual,18.0,5,375000,Honda
14080,Volkswagen Vento,2013,Diesel,65000,1598,1,Manual,20.54,5,324000,Volkswagen
14081,Hyundai Creta,2017,Diesel,85000,1396,1,Manual,22.1,5,825000,Hyundai
14082,Maruti Swift,2010,Petrol,70000,1477,1,Manual,16.1,5,240000,Maruti
14083,Mahindra Scorpio,2017,Diesel,45023,2179,1,Manual,15.4,7,1249000,Mahindra
14084,Honda CR,2017,Petrol,75000,2354,1,Automatic,12.0,5,1750000,Honda
14085,Toyota Fortuner,2019,Diesel,45000,2755,1,Automatic,12.9,7,3300000,Toyota
14086,Honda City,2017,Petrol,36591,1497,1,Manual,17.8,5,800000,Honda
14087,Ford Ecosport,2016,Diesel,72000,1498,1,Manual,21.7,5,675000,Ford
14088,Ford Ecosport,2014,Petrol,55000,1499,1,Manual,15.8,5,510000,Ford
14089,Renault Duster,2013,Diesel,70931,1461,1,Manual,19.01,5,425000,Renault
14090,Hyundai i20,2016,Petrol,60000,1197,1,Manual,18.6,5,550000,Hyundai
14091,Maruti Wagon,2016,Petrol,58000,998,1,Manual,18.9,5,299000,Maruti
14092,Audi A5,2017,Diesel,36000,1968,1,Automatic,19.2,5,3680000,Audi
14093,Hyundai Creta,2016,Diesel,58500,1582,1,Manual,19.67,5,760000,Hyundai
14094,Volkswagen Polo,2013,Diesel,53000,1199,1,Manual,22.07,5,299000,Volkswagen
14095,Maruti Kizashi,2011,Petrol,63000,2393,1,Automatic,10.0,5,425000,Maruti
14096,Maruti Ertiga,2015,Petrol,51342,1373,1,Manual,16.02,7,550000,Maruti
14097,Maruti Ciaz,2017,Diesel,39000,1248,1,Manual,26.21,5,650000,Maruti
14098,Maruti Ciaz,2017,Diesel,55000,1248,1,Manual,28.09,5,735000,Maruti
14099,Maruti Swift,2016,Petrol,45000,1197,1,Manual,20.4,5,435000,Maruti
14100,Fiat Linea,2010,Petrol,42000,1368,1,Manual,15.7,5,199000,Fiat
14101,Hyundai Verna,2013,Diesel,68000,1582,1,Automatic,22.32,5,475000,Hyundai
14102,Maruti Baleno,2016,Petrol,60001,1197,1,Automatic,21.4,5,565000,Maruti
14103,Honda Brio,2013,Petrol,61000,1198,1,Manual,19.4,5,295000,Honda
14104,Honda Amaze,2013,Petrol,53000,1198,1,Automatic,15.5,5,425000,Honda
14105,Hyundai Creta,2015,Diesel,58000,1582,1,Automatic,17.01,5,833000,Hyundai
14106,Maruti Wagon,2012,Petrol,45000,1061,1,Manual,14.0,5,236000,Maruti
14107,Toyota Innova,2012,Diesel,67000,2494,1,Manual,12.99,7,550000,Toyota
14108,Tata Hexa,2017,Diesel,110000,2179,1,Manual,17.6,7,950000,Tata
14109,Toyota Innova,2018,Diesel,36000,2393,1,Manual,13.68,7,1600000,Toyota
14110,Maruti Swift,2014,Petrol,55000,1197,1,Manual,21.21,5,390000,Maruti
14111,Maruti Swift,2018,Petrol,18000,1197,1,Manual,22.0,5,570000,Maruti
14112,Maruti Alto,2018,Petrol,9800,796,1,Manual,22.74,5,320000,Maruti
14113,Toyota Etios,2014,Petrol,35550,1197,1,Manual,17.71,5,400000,Toyota
14114,Honda City,2019,Petrol,16000,1497,1,Manual,17.4,5,925000,Honda
14115,Maruti Ciaz,2016,Diesel,56000,1248,1,Manual,28.09,5,650000,Maruti
14116,Maruti Alto,2013,Petrol,30000,998,1,Manual,23.95,5,249000,Maruti
14117,BMW 5,2014,Diesel,42000,1995,1,Automatic,22.48,5,1925000,BMW
14118,Tata Manza,2011,Diesel,60000,1248,1,Manual,18.8,5,185000,Tata
14119,Honda Amaze,2016,Petrol,45000,1198,1,Manual,17.8,5,450000,Honda
14120,Maruti Alto,2015,CNG,90000,796,1,Manual,30.46,5,216000,Maruti
14121,Volkswagen Vento,2013,Diesel,50000,1498,1,Manual,22.27,5,399000,Volkswagen
14122,Mahindra Thar,2016,Diesel,25000,2498,1,Manual,16.55,6,900000,Mahindra
14123,Mercedes-Benz B,2015,Diesel,7000,2147,1,Automatic,15.0,5,1475000,Mercedes-Benz
14124,Honda WR-V,2018,Petrol,32547,1199,1,Manual,17.5,5,548000,Honda
14125,Renault KWID,2016,Petrol,46583,799,1,Manual,25.17,5,280000,Renault
14126,Mini 5,2015,Diesel,24500,1496,1,Automatic,20.7,5,2575000,Mini
14127,Toyota Innova,2017,Diesel,54000,2393,1,Manual,13.68,7,1450000,Toyota
14128,Maruti Swift,2016,Diesel,46000,1248,1,Manual,25.2,5,450000,Maruti
14129,Mahindra XUV500,2016,Diesel,44890,1997,1,Automatic,16.0,7,975000,Mahindra
14130,Fiat Grande,2014,Diesel,120000,1248,1,Manual,21.2,5,300000,Fiat
14131,Hyundai i20,2015,Petrol,57700,1197,1,Manual,18.6,5,504000,Hyundai
14132,Volkswagen Polo,2018,Petrol,16000,1197,1,Automatic,17.21,5,875000,Volkswagen
14133,Honda City,2016,Diesel,46000,1498,1,Manual,26.0,5,700000,Honda
14134,Hyundai Santro,2012,Petrol,52000,1086,1,Manual,17.92,5,200000,Hyundai
14135,Mahindra Bolero,2014,Diesel,84000,2523,1,Manual,15.96,7,500000,Mahindra
14136,Hyundai Verna,2012,Petrol,38000,1591,1,Manual,17.1,5,440000,Hyundai
14137,Volkswagen Polo,2015,Diesel,46000,1498,1,Manual,20.14,5,425000,Volkswagen
14138,Volkswagen Polo,2014,Diesel,49753,1498,1,Manual,20.14,5,425000,Volkswagen
14139,Honda City,2012,Petrol,69000,1497,1,Manual,16.8,5,390000,Honda
14140,Toyota Corolla,2008,Petrol,75000,1798,1,Manual,14.53,5,245000,Toyota
14141,Mahindra Scorpio,2013,Diesel,67000,2179,1,Manual,15.4,9,550000,Mahindra
14142,Maruti Baleno,2018,Petrol,15155,1197,1,Automatic,19.56,5,730000,Maruti
14143,Toyota Fortuner,2019,Diesel,12000,2755,1,Automatic,12.9,7,3200000,Toyota
14144,Hyundai i20,2018,Petrol,36984,1197,1,Manual,18.6,5,370000,Hyundai
14145,Volkswagen Polo,2013,Diesel,89103,1199,1,Manual,22.07,5,234000,Volkswagen
14146,Hyundai i10,2013,Petrol,70000,1197,1,Manual,20.36,5,225000,Hyundai
14148,Audi Q3,2013,Diesel,66000,1968,1,Automatic,17.32,5,1424000,Audi
14150,Maruti Ritz,2014,Diesel,50000,1248,1,Manual,23.2,5,350000,Maruti
14151,Mahindra XUV500,2016,Diesel,50000,1997,1,Manual,16.0,7,1099000,Mahindra
14152,Hyundai Santro,2007,Petrol,70000,1086,1,Manual,0.0,5,90000,Hyundai
14153,Volvo V40,2015,Diesel,44000,1984,1,Automatic,16.8,5,1480000,Volvo
14154,Tata Manza,2013,Diesel,57000,1248,1,Manual,21.12,5,185000,Tata
14155,Toyota Corolla,2017,Petrol,71000,1798,1,Automatic,14.28,5,1450000,Toyota
14156,Mercedes-Benz C-Class,2014,Diesel,66000,2143,1,Automatic,19.27,5,1365000,Mercedes-Benz
14157,Tata Zest,2016,Diesel,64609,1248,1,Automatic,21.58,5,500000,Tata
14158,Hyundai i10,2015,Petrol,40000,1086,1,Manual,19.81,5,305000,Hyundai
14159,Hyundai Grand,2016,Diesel,62580,1120,1,Manual,24.0,5,425000,Hyundai
14160,Mercedes-Benz M-Class,2011,Diesel,83000,2987,1,Automatic,0.0,5,1201000,Mercedes-Benz
14161,Mahindra XUV500,2015,Diesel,50000,2179,1,Manual,16.0,7,955000,Mahindra
14162,Mahindra XUV500,2018,Diesel,45000,2179,1,Automatic,15.1,7,1495000,Mahindra
14163,Maruti Eeco,2015,CNG,52000,1196,1,Manual,20.88,5,245000,Maruti
14164,Skoda Superb,2009,Petrol,70000,1798,1,Automatic,13.7,5,396000,Skoda
14165,Maruti Wagon,2019,Petrol,22000,1197,1,Manual,21.5,5,490000,Maruti
14166,Honda City,2015,Diesel,60000,1498,1,Manual,26.0,5,550000,Honda
14167,Maruti Swift,2012,Diesel,100000,1248,1,Manual,19.3,5,300000,Maruti
14168,Maruti Swift,2011,Petrol,48634,1197,1,Manual,16.6,5,240000,Maruti
14169,Maruti Swift,2010,Petrol,65000,1298,1,Manual,17.5,5,260000,Maruti
14170,Maruti Swift,2012,Petrol,55000,1197,1,Manual,17.5,5,335000,Maruti
14171,Volvo S60,2014,Diesel,57000,2400,1,Automatic,13.2,5,1499000,Volvo
14172,Hyundai i20,2017,Petrol,24278,1197,1,Manual,18.6,5,535000,Hyundai
14173,Maruti Celerio,2018,Petrol,47064,998,1,Automatic,23.1,5,525000,Maruti
14174,Maruti Swift,2013,Diesel,79000,1248,1,Manual,22.9,5,325000,Maruti
14175,Hyundai Venue,2019,Petrol,26000,998,1,Automatic,18.15,5,1095000,Hyundai
14176,Maruti Swift,2015,Petrol,30041,1197,1,Manual,21.21,5,390000,Maruti
14177,Maruti Swift,2018,Petrol,11000,1197,1,Automatic,22.0,5,650000,Maruti
14178,Toyota Etios,2016,Petrol,64000,1197,1,Manual,17.71,5,495000,Toyota
14179,Hyundai i20,2014,Diesel,49000,1396,1,Manual,22.54,5,525000,Hyundai
14180,Maruti Swift,2013,Diesel,53569,1248,1,Manual,22.9,5,285000,Maruti
14181,Maruti Alto,2015,Petrol,38000,796,1,Manual,22.74,5,245000,Maruti
14182,Hyundai Venue,2020,Petrol,581,998,1,Manual,18.0,5,1145000,Hyundai
14183,Hyundai Xcent,2018,Petrol,28000,1197,1,Manual,20.14,5,480000,Hyundai
14184,Hyundai Verna,2013,Petrol,81000,1591,1,Manual,17.1,5,475000,Hyundai
14185,Ford Ecosport,2015,Diesel,72000,1498,1,Manual,22.77,5,525000,Ford
14186,Maruti Swift,2010,Petrol,50000,1197,1,Manual,17.5,5,300000,Maruti
14187,Maruti Wagon,2009,Petrol,63000,998,1,Manual,20.51,5,129000,Maruti
14188,Jaguar XF,2013,Diesel,40000,2179,1,Automatic,16.36,5,1700000,Jaguar
14189,Renault Duster,2015,Diesel,81645,1461,1,Manual,19.01,5,650000,Renault
14190,Mahindra XUV500,2014,Diesel,66000,2179,1,Manual,15.1,7,590000,Mahindra
14191,Maruti Wagon,2008,Petrol,67000,998,1,Manual,21.79,5,129000,Maruti
14192,Maruti Swift,2015,Petrol,56000,1197,1,Manual,20.85,5,425000,Maruti
14193,Mahindra XUV500,2017,Diesel,43464,2179,1,Automatic,16.0,7,1200000,Mahindra
14194,Skoda Rapid,2014,Diesel,76000,1498,1,Manual,21.14,5,510000,Skoda
14195,Skoda Superb,2012,Diesel,67544,1968,1,Automatic,17.2,5,525000,Skoda
14196,Tata Nexon,2019,Diesel,26600,1497,1,Manual,21.5,5,675000,Tata
14197,Toyota Innova,2017,Diesel,27000,2393,1,Manual,13.68,7,1485000,Toyota
14198,Maruti Swift,2014,Petrol,72001,1197,1,Manual,19.1,5,385000,Maruti
14199,Honda City,2016,Petrol,79000,1497,1,Manual,17.8,5,685000,Honda
14200,Maruti Alto,2015,Petrol,36390,796,1,Manual,22.74,5,255000,Maruti
14201,Mercedes-Benz E-Class,2012,Diesel,67000,2148,1,Automatic,10.0,5,895000,Mercedes-Benz
14202,Toyota Glanza,2020,Petrol,2500,1197,1,Automatic,19.56,5,875000,Toyota
14203,Honda Jazz,2015,Petrol,61000,1199,1,Manual,18.7,5,495000,Honda
14204,Hyundai Xcent,2016,Petrol,50000,1197,1,Manual,19.1,5,515000,Hyundai
14205,Maruti Ciaz,2019,Petrol,27000,1373,1,Manual,20.73,5,848000,Maruti
14206,Maruti Swift,2016,Petrol,38765,1197,1,Manual,22.0,5,525000,Maruti
14207,Maruti Alto,2013,Petrol,70000,796,1,Manual,22.74,5,157000,Maruti
14208,Renault Duster,2013,Diesel,58327,1461,1,Manual,19.01,5,415000,Renault
14209,Hyundai Venue,2019,Petrol,27000,998,1,Manual,18.27,5,995000,Hyundai
14210,Mercedes-Benz S-Class,2008,Petrol,72000,3498,1,Automatic,10.13,5,999000,Mercedes-Benz
14211,Mercedes-Benz GL-Class,2014,Diesel,107000,2987,1,Automatic,12.0,7,2925000,Mercedes-Benz
14212,Mahindra Scorpio,2018,Diesel,15000,2179,1,Manual,16.36,7,1285000,Mahindra
14213,Maruti Wagon,2012,Petrol,72300,998,1,Manual,21.79,5,249000,Maruti
14214,Hyundai i10,2009,Petrol,97341,1197,1,Manual,20.36,5,165000,Hyundai
14215,Mercedes-Benz C-Class,2012,Petrol,60000,1991,1,Automatic,14.74,5,1250000,Mercedes-Benz
14216,Toyota Innova,2017,Diesel,68000,2755,1,Automatic,11.36,7,1450000,Toyota
14217,Audi A4,2016,Diesel,51000,1968,1,Automatic,18.25,5,1850000,Audi
14218,Renault Triber,2019,Petrol,2709,999,1,Manual,20.0,7,575000,Renault
14219,Maruti Swift,2011,Diesel,86000,1248,1,Manual,19.3,5,275000,Maruti
14220,BMW X1,2015,Diesel,25000,1995,1,Automatic,17.05,5,1750000,BMW
14221,Hyundai Grand,2017,Petrol,16249,1197,1,Manual,18.9,5,455000,Hyundai
14222,Maruti Alto,2012,Petrol,62351,998,1,Manual,20.92,5,209000,Maruti
14223,Mercedes-Benz M-Class,2014,Diesel,70000,2143,1,Automatic,15.26,5,2200000,Mercedes-Benz
14224,Nissan Sunny,2012,Diesel,45000,1461,1,Manual,21.64,5,360000,Nissan
14225,Honda Amaze,2015,Petrol,33000,1198,1,Manual,18.0,5,425000,Honda
14226,Maruti Vitara,2019,Diesel,15000,1248,1,Manual,24.3,5,900000,Maruti
14227,Maruti Wagon,2012,Petrol,54000,998,1,Manual,18.9,5,275000,Maruti
14228,Honda Mobilio,2014,Diesel,59000,1498,1,Manual,24.2,7,440000,Honda
14229,Volkswagen Polo,2011,Petrol,27282,1198,1,Manual,16.47,5,285000,Volkswagen
14230,Maruti Baleno,2019,Petrol,9000,1197,1,Manual,21.01,5,600000,Maruti
14231,Toyota Glanza,2019,Petrol,25637,1197,1,Manual,21.01,5,822000,Toyota
14232,Renault Duster,2014,Diesel,90000,1461,1,Manual,20.45,5,500000,Renault
14233,Ford Figo,2015,Diesel,62752,1399,1,Manual,20.0,5,323000,Ford
14234,Hyundai i10,2012,Petrol,47000,1086,1,Manual,19.81,5,290000,Hyundai
14235,Maruti Baleno,2018,Petrol,19000,1197,1,Manual,21.4,5,675000,Maruti
14236,Ford Ecosport,2017,Diesel,25000,1498,1,Manual,23.0,5,800000,Ford
14237,Ford Ecosport,2017,Petrol,29104,1496,1,Manual,15.9,5,625000,Ford
14238,Maruti Ciaz,2016,Petrol,33000,1373,1,Manual,20.73,5,645000,Maruti
14239,Hyundai i10,2010,Petrol,53000,1197,1,Manual,20.36,5,170000,Hyundai
14240,Maruti Swift,2014,Petrol,101000,1298,1,Manual,17.5,5,480000,Maruti
14241,Skoda Rapid,2015,Diesel,68000,1598,1,Manual,20.5,5,490000,Skoda
14242,Audi A4,2013,Diesel,43000,1968,1,Automatic,17.11,5,1251000,Audi
14243,Maruti Eeco,2017,CNG,32000,1196,1,Manual,20.88,5,345000,Maruti
14244,Honda Civic,2008,Petrol,58000,1799,1,Manual,13.5,5,195000,Honda
14245,Mahindra XUV500,2015,Diesel,61000,2179,1,Manual,16.0,7,875000,Mahindra
14246,Maruti Ertiga,2015,CNG,49000,1462,1,Manual,26.08,7,650000,Maruti
14247,Maruti Wagon,2018,Petrol,30000,998,1,Manual,21.79,5,415000,Maruti
14248,Hyundai Santro,2018,CNG,30650,1086,1,Manual,30.48,5,480000,Hyundai
14249,Maruti Swift,2018,Petrol,40000,1197,1,Manual,19.0,5,500000,Maruti
14250,Jeep Compass,2017,Petrol,24700,1368,1,Automatic,16.0,5,1545000,Jeep
14251,Toyota Etios,2012,Petrol,81001,1496,1,Manual,17.6,5,245000,Toyota
14252,Hyundai Grand,2015,Petrol,38000,1197,1,Manual,18.9,5,385000,Hyundai
14253,Hyundai Santa,2015,Diesel,150000,2199,1,Automatic,13.01,7,1400000,Hyundai
14254,Skoda Rapid,2012,Petrol,80000,1598,1,Manual,15.0,5,295000,Skoda
14255,Maruti Ertiga,2016,Petrol,52000,1373,1,Manual,16.02,7,615000,Maruti
14256,Hyundai Santro,2008,Petrol,34698,1086,1,Manual,17.92,5,90000,Hyundai
14257,Mahindra Thar,2014,Diesel,27000,2498,1,Manual,16.55,6,710000,Mahindra
14258,Datsun RediGO,2017,Petrol,37001,799,1,Manual,22.7,5,245000,Datsun
14259,Maruti Swift,2014,Petrol,75328,1197,1,Manual,21.21,5,365000,Maruti
14260,Tata Safari,2008,Diesel,110000,2179,1,Manual,11.57,7,250000,Tata
14261,Datsun RediGO,2018,Petrol,49000,799,1,Manual,22.7,5,295000,Datsun
14262,Chevrolet Cruze,2013,Diesel,85000,1998,1,Automatic,14.39,5,590000,Chevrolet
14263,Toyota Innova,2017,Diesel,70000,2393,1,Manual,13.68,7,1450000,Toyota
14264,Maruti Swift,2013,Diesel,73000,1248,1,Manual,22.9,5,350000,Maruti
14265,Renault KWID,2018,Petrol,11051,999,1,Manual,23.01,5,365000,Renault
14266,Hyundai Creta,2017,Diesel,51000,1582,1,Automatic,17.01,5,1025000,Hyundai
14267,Maruti Swift,2015,Petrol,31000,1197,1,Manual,20.4,5,425000,Maruti
14268,Maruti Vitara,2017,Diesel,68000,1248,1,Manual,24.3,5,785000,Maruti
14269,Hyundai Creta,2016,Diesel,40000,1582,1,Manual,19.67,5,1050000,Hyundai
14270,Volkswagen Polo,2011,Petrol,64845,1198,1,Manual,16.47,5,275000,Volkswagen
14271,Hyundai i20,2015,Petrol,55000,1197,1,Manual,17.19,5,525000,Hyundai
14272,Hyundai Creta,2016,Diesel,55000,1582,1,Automatic,17.01,5,990000,Hyundai
14273,Toyota Etios,2011,Petrol,41000,1496,1,Manual,17.6,5,295000,Toyota
14274,Maruti Ertiga,2019,CNG,22000,1462,1,Manual,26.8,7,920000,Maruti
14275,Hyundai Grand,2018,Petrol,53546,1197,1,Manual,18.9,5,485000,Hyundai
14276,Maruti Ertiga,2019,Petrol,9000,1462,1,Automatic,18.69,7,1025000,Maruti
14277,Hyundai i20,2015,Diesel,99332,1396,1,Manual,22.54,5,512000,Hyundai
14278,Fiat Punto,2012,Diesel,63000,1477,1,Manual,20.3,5,135000,Fiat
14279,Renault Duster,2015,Diesel,80246,1461,1,Manual,19.87,5,475000,Renault
14280,Hyundai Verna,2013,Diesel,58000,1582,1,Manual,22.32,5,390000,Hyundai
14281,Honda City,2010,Petrol,50000,1497,1,Automatic,16.8,5,350000,Honda
