,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
21273,Mercedes-Benz Gla,2015,2,42000,2143,1,2,17.9,5,1575000,Mercedes-Benz
21274,Hyundai Verna,2018,2,45000,1582,1,2,22.0,5,1000000,Hyundai
21275,Maruti Swift,2020,1,12000,1197,1,1,23.2,5,570000,Maruti
21276,Honda City,2013,1,65000,1497,1,1,17.4,5,425000,Honda
21277,Hyundai I20,2013,2,42000,1396,1,1,21.9,5,350000,Hyundai
21278,Maruti Ignis,2019,1,15500,1197,1,2,20.89,5,645000,Maruti
21279,Maruti Swift,2019,1,18500,1197,1,1,22.0,5,620000,Maruti
21280,Hyundai I20,2018,2,68293,1396,1,1,22.54,5,725000,Hyundai
21281,Maruti Vitara,2021,1,4800,1462,1,1,17.03,5,849000,Maruti
21282,BMW 3,2016,2,21000,1995,1,2,22.69,5,2425000,BMW
21283,Maruti Ciaz,2017,1,70000,1373,1,2,19.12,5,775000,Maruti
21284,Honda Amaze,2019,1,34443,1199,1,2,19.0,5,795000,Honda
21285,Mercedes-Benz Cla,2016,1,51500,1991,2,2,15.04,5,2175000,Mercedes-Benz
21287,Jaguar Xf,2015,2,60000,2179,1,2,16.36,5,1900000,Jaguar
21288,Audi A4,2017,2,36000,1968,1,2,18.25,5,2650000,Audi
21289,Toyota Innova,2015,2,123000,2494,1,1,12.99,7,975000,Toyota
21291,Mahindra Scorpio,2017,2,68001,2179,1,1,15.4,7,750000,Mahindra
21292,Mahindra Thar,2019,2,46001,2523,1,1,18.06,7,838000,Mahindra
21293,Skoda Rapid,2019,2,53004,1498,1,1,21.13,5,725000,Skoda
21294,Audi A4,2017,1,29000,1395,1,2,17.84,5,2600000,Audi
21297,Maruti Vitara,2016,2,56965,1248,1,1,24.3,5,750000,Maruti
21299,Maruti Wagon,2016,1,52000,1197,1,1,20.52,5,390000,Maruti
21300,Mercedes-Benz Cla,2017,2,55000,2143,1,2,17.9,5,2500000,Mercedes-Benz
21301,Honda City,2014,1,62000,1497,1,1,17.8,5,575000,Honda
21302,Renault Duster,2018,1,30000,1498,1,2,14.99,5,865000,Renault
21303,Maruti Vitara,2018,2,22000,1248,1,1,24.3,5,820000,Maruti
21304,Hyundai I10,2009,1,75000,1197,1,1,20.36,5,155000,Hyundai
21305,Toyota Corolla,2015,1,105000,1798,1,2,14.28,5,925000,Toyota
21306,Nissan Sunny,2011,1,41000,1498,1,1,16.95,5,275000,Nissan
21307,Maruti Vitara,2017,2,28000,1248,1,1,24.3,5,681000,Maruti
21308,Tata Nexon,2019,2,55737,1497,1,2,21.5,5,770000,Tata
21309,Skoda Superb,2012,1,61000,1798,1,2,13.7,5,565000,Skoda
21310,Maruti Wagon,2013,3,61000,998,1,1,33.54,5,291000,Maruti
21311,Hyundai I20,2013,1,43000,1197,1,1,18.5,5,375000,Hyundai
21312,Hyundai Sonata,2011,1,69000,2359,1,1,12.0,5,390000,Hyundai
21313,Hyundai I20,2017,2,65000,1396,1,1,22.54,5,585000,Hyundai
21314,Ford Ecosport,2014,2,99000,1498,1,1,22.7,5,399000,Ford
21315,Hyundai Grand,2014,1,70000,1197,1,2,18.9,5,380000,Hyundai
21316,Mahindra Xuv500,2014,2,101000,2179,1,1,15.1,7,625000,Mahindra
21317,Maruti Ertiga,2014,2,70000,1248,1,1,20.77,7,535000,Maruti
21318,Maruti Swift,2012,2,80000,1248,2,1,19.3,5,2900000,Maruti
21321,Toyota Fortuner,2017,2,27000,2755,1,1,14.24,7,2950000,Toyota
21322,Hyundai I20,2009,1,29000,1197,1,1,18.5,5,225000,Hyundai
21323,Hyundai I10,2010,1,72000,1086,1,1,19.81,5,170000,Hyundai
21324,Toyota Fortuner,2012,2,89000,2982,1,1,13.0,7,1050000,Toyota
21325,Maruti Vitara,2017,2,35000,1248,1,1,24.3,5,765000,Maruti
21326,Volkswagen Vento,2011,1,65000,1598,2,2,14.4,5,299000,Volkswagen
21327,Toyota Corolla,2009,1,85000,1794,3,2,14.53,5,275000,Toyota
21328,Renault Duster,2015,2,50000,1461,1,1,19.01,5,475000,Renault
21329,Toyota Corolla,2010,1,92000,1798,1,1,14.53,5,360000,Toyota
21330,Ford Ecosport,2017,2,68000,1498,1,1,22.77,5,550000,Ford
21331,Mercedes-Benz New,2010,2,51000,2143,2,2,19.27,5,699000,Mercedes-Benz
21332,Mg Hector,2020,1,10000,1451,1,1,15.81,5,1650000,Mg
21333,Maruti Swift,2013,2,50500,1248,1,1,22.9,5,360000,Maruti
21335,Toyota Corolla,2017,1,69000,1798,1,1,14.28,5,1275000,Toyota
21336,Toyota Innova,2018,2,40000,2755,1,2,11.36,7,1790000,Toyota
21338,Jeep Compass,2018,1,26000,1368,1,2,16.0,5,1650000,Jeep
21339,Hyundai Santro,2011,1,52000,1086,1,1,17.92,5,210000,Hyundai
21340,Hyundai I20,2015,1,61000,1197,1,1,18.6,5,485000,Hyundai
21341,Maruti Vitara,2019,2,21500,1248,1,2,24.3,5,1025000,Maruti
21343,Honda City,2010,1,61000,1497,2,1,17.0,5,300000,Honda
21344,Hyundai Venue,2019,1,21000,998,1,2,18.15,5,1025000,Hyundai
21346,Maruti Wagon,2014,1,68000,998,1,1,20.51,5,345000,Maruti
21347,Jeep Compass,2018,1,45000,1368,1,2,16.0,5,1600000,Jeep
21348,Hyundai Verna,2013,1,62000,1591,1,2,17.1,5,525000,Hyundai
21349,Maruti Ignis,2017,1,48000,1197,1,1,20.89,5,485000,Maruti
21350,Maruti Swift,2018,1,32000,1197,1,1,21.21,5,565000,Maruti
21351,Toyota Innova,2017,2,35000,2755,1,2,11.36,7,1950000,Toyota
21353,Maruti Wagon,2017,1,61000,998,1,1,21.79,5,449000,Maruti
21354,Toyota Corolla,2018,1,33000,1798,1,2,14.28,5,1390000,Toyota
21355,Maruti Swift,2015,1,52000,1197,1,1,20.85,5,440000,Maruti
21356,Hyundai I20,2016,1,40000,1197,2,1,18.6,5,499000,Hyundai
21357,Toyota Fortuner,2014,2,52000,2982,1,1,12.55,7,1485000,Toyota
21358,Mahindra Tuv,2016,2,63000,1493,1,2,18.49,7,635000,Mahindra
21359,Maruti Alto,2012,1,34000,998,1,1,20.92,5,210000,Maruti
21360,Maruti Wagon,2019,1,32000,998,1,1,21.79,5,485000,Maruti
21361,Honda Amaze,2014,2,66000,1498,1,1,25.8,5,340000,Honda
21362,Maruti Wagon,2012,1,48000,998,1,1,18.9,5,255000,Maruti
21363,Mg Hector,2020,1,36000,1451,1,2,13.96,5,1795000,Mg
21365,Audi Q3,2013,2,62000,1968,2,2,15.73,5,1100000,Audi
21366,Mahindra Quanto,2013,2,57000,1493,2,1,17.21,7,225000,Mahindra
21367,BMW 3,2013,2,145001,1995,1,2,22.69,5,1699000,BMW
21368,Honda Amaze,2014,1,50000,1198,1,1,18.0,5,360000,Honda
21369,Hyundai Creta,2016,2,63000,1396,2,1,21.38,5,780000,Hyundai
21370,Maruti Swift,2018,2,60245,1248,1,2,28.4,5,700000,Maruti
21371,Honda Brio,2013,1,37000,1198,1,1,19.4,5,290000,Honda
21372,Maruti Swift,2015,2,29000,1248,1,1,28.4,5,440000,Maruti
21373,Hyundai Verna,2018,2,44500,1582,1,2,22.0,5,1050000,Hyundai
21374,Hyundai Xcent,2014,1,38000,1197,1,1,19.1,5,351000,Hyundai
21375,Land Rover,2013,2,75000,2179,2,2,12.35,5,1299000,Land
21376,Ford Ecosport,2018,2,37000,1498,1,1,21.7,5,785000,Ford
21377,Renault Kwid,2019,1,70000,999,1,2,24.04,5,370000,Renault
21378,Kia Seltos,2020,2,51000,1493,1,1,20.8,5,1365000,Kia
21379,Maruti Ertiga,2019,1,11000,1462,1,2,18.69,7,1025000,Maruti
21380,Kia Sonet,2020,1,25000,998,1,2,18.3,5,1075000,Kia
21381,Volkswagen Polo,2012,2,60000,1199,1,1,22.07,5,225000,Volkswagen
21382,Honda City,2020,1,19000,1497,2,1,17.4,5,1090000,Honda
21383,Hyundai Creta,2017,1,37000,1591,1,1,13.0,5,975000,Hyundai
21384,Honda City,2011,1,78000,1497,1,1,17.0,5,345000,Honda
21386,Mahindra Xuv500,2017,2,45000,2179,1,1,16.0,7,950000,Mahindra
21387,Renault Duster,2018,2,70000,1461,1,1,19.87,5,675000,Renault
21388,Honda Amaze,2014,1,65000,1198,1,1,18.0,5,400000,Honda
21389,Honda City,2011,1,63674,1497,1,2,16.8,5,300000,Honda
21390,Maruti Baleno,2017,1,25000,1197,1,1,21.4,5,500000,Maruti
21391,Ford Ecosport,2014,2,78000,1498,1,1,22.7,5,425000,Ford
21392,Maruti Vitara,2017,2,78000,1248,1,1,24.3,5,675000,Maruti
21393,Maruti Ciaz,2016,1,55000,1373,1,2,19.12,5,590000,Maruti
21394,Maruti Vitara,2017,2,55000,1248,1,1,24.3,5,675000,Maruti
21395,Maruti Baleno,2017,2,64000,1248,1,1,27.39,5,480000,Maruti
21396,Tata Zest,2014,2,44000,1248,1,1,23.0,5,350000,Tata
21397,Volkswagen Vento,2012,2,68000,1598,1,1,20.54,5,325000,Volkswagen
21398,Maruti Baleno,2017,2,70000,1248,1,1,27.39,5,480000,Maruti
21399,Maruti Swift,2014,1,65000,1197,1,1,21.21,5,375000,Maruti
21400,Hyundai Grand,2017,2,75000,1186,1,1,24.0,5,390000,Hyundai
21401,Tata Zest,2016,2,54000,1248,1,1,20.65,5,450000,Tata
21402,Nissan Terrano,2017,2,44000,1461,1,1,20.45,5,750000,Nissan
21403,Audi A6,2015,2,58000,1968,1,2,17.68,5,1850000,Audi
21404,Hyundai I10,2009,1,75000,1197,1,1,20.36,5,185000,Hyundai
21405,Hyundai I20,2019,1,27000,1197,1,1,18.6,5,725000,Hyundai
21406,Ford Ecosport,2021,1,8000,1496,1,1,15.9,5,875000,Ford
